6 3 9 5 88.6 69.7 706.8 5.8 20.6 37 1.8 0 0
6 3 9 7 91.7 75.6 718.3 7.8 17.7 39 3.6 0 0
6 3 9 1 91.8 78.5 724.3 9.2 21.2 32 2.7 0 0
6 3 9 2 90.3 80.7 730.2 6.3 18.2 62 4.5 0 0
6 3 10 2 90.6 35.4 669.1 6.7 21.7 24 4.5 0 0
7 4 10 5 90 41.5 682.6 8.7 11.3 60 5.4 0 0
7 3 10 6 90.6 43.7 686.9 6.7 17.8 27 4 0 0
4 4 3 2 88.1 25.7 67.6 3.8 14.1 43 2.7 0 0
4 4 7 2 79.5 60.6 366.7 1.5 23.3 37 3.1 0 0
4 4 8 6 90.2 96.9 624.2 8.9 18.4 42 6.7 0 0
4 4 8 2 94.8 108.3 647.1 17 16.6 54 5.4 0 0
4 4 9 6 92.5 88 698.6 7.1 19.6 48 2.7 0 0
4 4 9 3 90.1 82.9 735.7 6.2 12.9 74 4.9 0 0
5 6 9 3 94.3 85.1 692.3 15.9 25.9 24 4 0 0
5 6 9 1 90.9 126.5 686.5 7 14.7 70 3.6 0 0
6 6 7 1 94.2 62.3 442.9 11 23 36 3.1 0 0
4 4 3 1 87.2 23.9 64.7 4.1 11.8 35 1.8 0 0
4 4 3 1 87.6 52.2 103.8 5 11 46 5.8 0 0
4 4 9 4 92.9 137 706.4 9.2 20.8 17 1.3 0 0
4 3 8 7 90.2 99.6 631.2 6.3 21.5 34 2.2 0 0
4 3 8 3 92.1 111.2 654.1 9.6 20.4 42 4.9 0 0
4 3 8 3 92.1 111.2 654.1 9.6 20.4 42 4.9 0 0
4 3 8 4 91.7 114.3 661.3 6.3 17.6 45 3.6 0 0
4 3 9 4 92.9 137 706.4 9.2 27.7 24 2.2 0 0
4 3 9 2 90.3 80.7 730.2 6.3 17.8 63 4.9 0 0
4 3 10 7 92.6 46.5 691.8 8.8 13.8 50 2.7 0 0
2 2 2 1 84 9.3 34 2.1 13.9 40 5.4 0 0
2 2 2 5 86.6 13.2 43 5.3 12.3 51 0.9 0 0
2 2 3 7 89.3 51.3 102.2 9.6 11.5 39 5.8 0 0
2 2 3 7 89.3 51.3 102.2 9.6 5.5 59 6.3 0 0
2 2 8 4 93 75.3 466.6 7.7 18.8 35 4.9 0 0
2 2 8 7 90.2 99.6 631.2 6.3 20.8 33 2.7 0 0
2 2 8 1 91.1 103.2 638.8 5.8 23.1 31 3.1 0 0
2 2 8 4 91.7 114.3 661.3 6.3 18.6 44 4.5 0 0
2 2 9 5 92.4 117.9 668 12.2 23 37 4.5 0 0
2 2 9 5 92.4 117.9 668 12.2 19.6 33 5.4 0 0
2 2 9 5 92.4 117.9 668 12.2 19.6 33 6.3 0 0
4 5 3 5 91.7 33.3 77.5 9 17.2 26 4.5 0 0
4 5 3 5 91.2 48.3 97.8 12.5 15.8 27 7.6 0 0
4 5 9 5 94.3 85.1 692.3 15.9 17.7 37 3.6 0 0
5 4 3 5 91.7 33.3 77.5 9 15.6 25 6.3 0 0
5 4 8 2 88.8 147.3 614.5 9 17.3 43 4.5 0 0
5 4 9 5 93.3 141.2 713.9 13.9 27.6 30 1.3 0 0
9 9 2 4 84.2 6.8 26.6 7.7 6.7 79 3.1 0 0
9 9 2 5 86.6 13.2 43 5.3 15.7 43 3.1 0 0
1 3 3 1 87.6 52.2 103.8 5 8.3 72 3.1 0 0
1 2 8 5 90.1 108 529.8 12.5 14.7 66 2.7 0 0
1 2 8 2 91 121.2 561.6 7 21.6 19 6.7 0 0
1 2 8 7 91.4 142.4 601.4 10.6 19.5 39 6.3 0 0
1 2 8 7 90.2 99.6 631.2 6.3 17.9 44 2.2 0 0
1 2 8 2 94.8 108.3 647.1 17 18.6 51 4.5 0 0
1 2 8 3 92.1 111.2 654.1 9.6 16.6 47 0.9 0 0
1 2 8 4 91.7 114.3 661.3 6.3 20.2 45 3.6 0 0
1 2 9 4 92.9 137 706.4 9.2 21.5 15 0.9 0 0
1 2 9 4 92.9 137 706.4 9.2 25.4 27 2.2 0 0
1 2 9 4 92.9 137 706.4 9.2 22.4 34 2.2 0 0
1 2 9 7 93.5 149.3 728.6 8.1 25.3 36 3.6 0 0
6 5 3 6 91.7 35.8 80.8 7.8 17.4 25 4.9 0 0
6 5 8 6 90.2 96.9 624.2 8.9 14.7 59 5.8 0 0
8 6 3 5 91.7 35.8 80.8 7.8 17.4 24 5.4 0 0
8 6 8 7 92.3 85.3 488 14.7 20.8 32 6.3 0 0
8 6 8 7 91.4 142.4 601.4 10.6 18.2 43 4.9 0 0
8 6 8 1 91.1 103.2 638.8 5.8 23.4 22 2.7 0 0
4 4 9 7 89.7 90 704.4 4.8 17.8 64 1.3 0 0
3 4 2 6 83.9 8 30.2 2.6 12.7 48 1.8 0 0
3 4 3 6 69 2.4 15.5 0.7 17.4 24 5.4 0 0
3 4 8 7 91.4 142.4 601.4 10.6 11.6 87 4.5 0 0
3 4 8 7 91.4 142.4 601.4 10.6 19.8 39 5.4 0 0
3 4 8 7 91.4 142.4 601.4 10.6 19.8 39 5.4 0 0
3 4 8 2 88.8 147.3 614.5 9 14.4 66 5.4 0 0
2 4 8 2 94.8 108.3 647.1 17 20.1 40 4 0 0
2 4 9 6 92.5 121.1 674.4 8.6 24.1 29 4.5 0 0
2 4 1 6 82.1 3.7 9.3 2.9 5.3 78 3.1 0 0
4 5 3 5 85.9 19.5 57.3 2.8 12.7 52 6.3 0 0
4 5 3 4 91.4 30.7 74.3 7.5 18.2 29 3.1 0 0
4 5 8 7 90.2 99.6 631.2 6.3 21.4 33 3.1 0 0
4 5 9 6 92.5 88 698.6 7.1 20.3 45 3.1 0 0
4 5 9 1 88.6 91.8 709.9 7.1 17.4 56 5.4 0 0
4 4 3 5 85.9 19.5 57.3 2.8 13.7 43 5.8 0 0
3 4 3 5 91.7 33.3 77.5 9 18.8 18 4.5 0 0
3 4 9 7 89.7 90 704.4 4.8 22.8 39 3.6 0 0
3 4 9 1 91.8 78.5 724.3 9.2 18.9 35 2.7 0 0
3 4 3 2 88.1 25.7 67.6 3.8 15.8 27 7.6 0 0
3 5 3 2 88.1 25.7 67.6 3.8 15.5 27 6.3 0 0
3 4 3 6 91.7 35.8 80.8 7.8 11.6 30 6.3 0 0
3 4 3 6 91.7 35.8 80.8 7.8 15.2 27 4.9 0 0
3 4 3 1 90.1 39.7 86.6 6.2 10.6 30 4 0 0
3 4 8 4 93 75.3 466.6 7.7 19.6 36 3.1 0 0
3 4 8 1 91.5 145.4 608.2 10.7 10.3 74 2.2 0 0
3 4 8 1 91.5 145.4 608.2 10.7 17.1 43 5.4 0 0
3 4 9 7 92.4 124.1 680.7 8.5 22.5 42 5.4 0 0
3 4 9 2 84.4 73.4 671.9 3.2 17.9 45 3.1 0 0
3 4 9 5 94.3 85.1 692.3 15.9 19.8 50 5.4 0 0
3 4 10 7 92.6 46.5 691.8 8.8 20.6 24 5.4 0 0
3 5 3 1 87.6 52.2 103.8 5 9 49 2.2 0 0
3 5 9 5 93.5 149.3 728.6 8.1 17.2 43 3.1 0 0
3 5 10 3 91.4 37.9 673.8 5.2 15.9 46 3.6 0 0
2 5 10 7 92.6 46.5 691.8 8.8 15.4 35 0.9 0 0
4 6 2 6 68.2 21.5 87.2 0.8 15.4 40 2.7 0 0
4 6 3 1 87.2 23.9 64.7 4.1 14 39 3.1 0 0
4 6 3 7 89.3 51.3 102.2 9.6 10.6 46 4.9 0 0
4 6 9 4 93.7 80.9 685.2 17.9 17.6 42 3.1 0 0
3 5 3 2 88.1 25.7 67.6 3.8 14.9 38 2.7 0 0
3 5 8 6 93.5 139.4 594.2 20.3 17.6 52 5.8 0 0
3 6 9 7 92.4 124.1 680.7 8.5 17.2 58 1.3 0 0
3 6 9 1 90.9 126.5 686.5 7 15.6 66 3.1 0 0
9 9 7 2 85.8 48.3 313.4 3.9 18 42 2.7 0 0.307484699747961
1 4 9 2 91 129.5 692.6 7 21.7 38 2.2 0 0.357674444271816
2 5 9 1 90.9 126.5 686.5 7 21.9 39 1.8 0 0.385262400790645
1 2 8 3 95.5 99.9 513.3 13.2 23.3 31 4.5 0 0.438254930931155
8 6 8 5 90.1 108 529.8 12.5 21.2 51 8.9 0 0.476234178996372
1 2 7 6 90 51.3 296.3 8.7 16.6 53 5.4 0 0.536493370514568
2 5 8 3 95.5 99.9 513.3 13.2 23.8 32 5.4 0 0.570979546585738
6 5 8 4 95.2 131.7 578.8 10.4 27.4 22 4 0 0.641853886172395
5 4 3 1 90.1 39.7 86.6 6.2 13.2 40 5.4 0 0.667829372575655
8 3 9 2 84.4 73.4 671.9 3.2 24.2 28 3.6 0 0.672944473242426
2 2 8 2 94.8 108.3 647.1 17 17.4 43 6.7 0 0.727548607277278
8 6 9 4 93.7 80.9 685.2 17.9 23.7 25 4.5 0 0.751416088683921
6 5 6 5 92.5 56.4 433.3 7.1 23.2 39 5.4 0 0.783901543828409
9 9 7 7 90.1 68.6 355.2 7.2 24.8 29 2.2 0 0.858661619037519
3 4 7 6 90.1 51.2 424.1 6.2 24.6 43 1.8 0 0.887891257352457
5 4 9 5 94.3 85.1 692.3 15.9 20.1 47 4.9 0 0.900161349944271
1 5 9 6 93.4 145.4 721.4 8.1 29.6 27 2.7 0 0.900161349944271
7 4 8 7 94.8 108.3 647.1 17 16.4 47 1.3 0 0.940007258491471
2 4 9 6 93.4 145.4 721.4 8.1 28.6 27 2.2 0 0.959350221334602
2 2 8 3 92.1 111.2 654.1 9.6 18.4 45 3.6 0 0.966983846189673
2 4 8 3 92.1 111.2 654.1 9.6 20.5 35 4 0 0.970778917158225
7 4 9 5 92.4 117.9 668 12.2 19 34 5.8 0 0.989541193613748
7 4 3 1 90.1 39.7 86.6 6.2 16.1 29 3.1 0 1.01160091167848
6 4 8 4 95.2 131.7 578.8 10.4 20.3 41 4 0 1.06471073699243
6 3 3 6 90.6 50.1 100.4 7.8 15.2 31 8.5 0 1.07840958135059
8 6 9 6 92.5 121.1 674.4 8.6 17.8 56 1.8 0 1.08180517035173
8 5 9 7 89.7 90 704.4 4.8 17.8 67 2.2 0 1.10194007876078
6 5 3 4 84.9 18.2 55 3 5.3 70 4.5 0 1.14422279992016
6 5 8 3 92.1 111.2 654.1 9.6 16.6 47 0.9 0 1.19088756477728
6 5 8 3 96 127.1 570.5 16.5 23.4 33 4.5 0 1.25561603747777
6 5 3 5 91.2 48.3 97.8 12.5 14.6 26 9.4 0 1.26129787094521
8 6 8 4 95.2 131.7 578.8 10.4 20.7 45 2.2 0 1.26694760348732
5 4 9 3 92.9 133.3 699.6 9.2 21.9 35 1.8 0 1.27256559579155
8 6 8 3 85.6 90.4 609.6 6.6 17.4 50 4 0 1.30562645805244
7 4 8 7 91.4 142.4 601.4 10.6 20.1 39 5.4 0 1.31908561142644
4 4 9 1 90.9 126.5 686.5 7 17.7 39 2.2 0 1.4036429994545
1 4 8 6 90.2 96.9 624.2 8.9 14.2 53 1.8 0 1.50407739677627
1 4 8 6 90.2 96.9 624.2 8.9 20.3 39 4.9 0 1.71018781553424
6 5 4 4 81.5 9.1 55.2 2.7 5.8 54 5.8 0 1.72455071953461
2 5 8 7 90.2 99.6 631.2 6.3 19.2 44 2.7 0 1.73871024813824
2 5 9 3 90.1 82.9 735.7 6.2 18.3 45 2.2 0 1.77155676191054
8 6 8 2 88.8 147.3 614.5 9 14.4 66 5.4 0 1.82937633279936
1 3 9 7 92.4 124.1 680.7 8.5 23.9 32 6.7 0 1.84530023615608
8 6 10 1 84.9 32.8 664.2 3 19.1 32 4 0 1.86252854011626
5 4 2 7 86.8 15.6 48.3 3.9 12.4 53 2.2 0 1.99877363861238
7 4 10 1 91.7 48.5 696.1 11.1 16.8 45 4.5 0 2.05796251000271
8 6 8 5 93.9 135.7 586.7 15.1 20.8 34 4.9 0 2.07442899985629
2 5 9 2 91 129.5 692.6 7 17.6 46 3.1 0 2.08442908319087
8 6 3 7 89.3 51.3 102.2 9.6 11.5 39 5.8 0 2.10291389786498
1 5 9 1 90.9 126.5 686.5 7 21 42 2.2 0 2.11625551480255
6 4 3 6 90.8 41.9 89.4 7.9 13.3 42 0.9 0 2.12823170584927
7 4 3 7 90.7 44 92.4 5.5 11.5 60 4 0 2.22354188565359
6 5 3 5 91.2 48.3 97.8 12.5 11.7 33 4 0 2.23108909128898
2 5 8 4 95.2 131.7 578.8 10.4 24.2 28 2.7 0 2.27006190128849
2 2 8 2 94.8 108.3 647.1 17 24.6 22 4.5 0 2.27315628230323
4 5 9 3 92.9 133.3 699.6 9.2 24.3 25 4 0 2.34276688262688
2 2 8 2 94.8 108.3 647.1 17 24.6 22 4.5 0 2.39880395073459
2 5 8 5 93.9 135.7 586.7 15.1 23.5 36 5.4 0 2.39971180372477
6 5 4 4 81.5 9.1 55.2 2.7 5.8 54 5.8 0 2.47905623610982
4 5 9 4 92.9 137 706.4 9.2 21.5 15 0.9 0 2.48989419129904
3 4 9 2 91 129.5 692.6 7 13.9 59 6.3 0 2.50470927708418
2 4 9 1 63.5 70.8 665.3 0.8 22.6 38 3.6 0 2.51122395810537
1 5 9 2 91 129.5 692.6 7 21.6 33 2.2 0 2.52812576890798
6 5 3 7 90.1 37.6 83.7 7.2 12.4 54 3.6 0 2.57261223020711
7 4 2 7 83.9 8.7 32.1 2.1 8.8 68 2.2 0 2.64262239577975
8 6 10 3 91.4 37.9 673.8 5.2 20.2 37 2.7 0 2.68784749378469
5 6 3 6 90.6 50.1 100.4 7.8 15.1 64 4 0 2.70738331211451
4 5 9 4 92.9 137 706.4 9.2 22.1 34 1.8 0 2.74534598584591
2 2 8 6 93.5 139.4 594.2 20.3 22.9 31 7.2 0 2.80032547721138
7 5 9 2 91 129.5 692.6 7 20.7 37 2.2 0 2.90142159408275
6 5 9 5 92.4 117.9 668 12.2 19.6 33 6.3 0 3.00716665117965
8 3 9 4 93.7 80.9 685.2 17.9 23.2 26 4.9 0 3.19499288440487
4 4 10 6 90.6 43.7 686.9 6.7 18.4 25 3.1 0 3.22803376265297
7 4 8 6 93.5 139.4 594.2 20.3 5.1 96 5.8 0 3.29583686600433
7 4 9 5 94.3 85.1 692.3 15.9 20.1 47 4.9 0 3.30064012667084
7 3 3 1 87.6 52.2 103.8 5 11 46 5.8 0 3.34462703017376
4 4 3 6 91.7 35.8 80.8 7.8 17 27 4.9 0 3.38979933670979
4 4 3 6 91.7 35.8 80.8 7.8 17 27 4.9 0 3.38979933670979
4 4 9 7 92.4 124.1 680.7 8.5 16.9 60 1.3 0 3.41707073081845
1 3 9 1 88.6 91.8 709.9 7.1 12.4 73 6.3 0 3.4442568711226
4 5 9 3 92.9 133.3 699.6 9.2 19.4 19 1.3 0 3.48798651173455
6 5 3 1 90.1 39.7 86.6 6.2 15.2 27 3.1 0 3.49225611260912
8 6 8 7 90.2 99.6 631.2 6.3 16.2 59 3.1 0 3.4986265269937
3 4 9 5 93.3 141.2 713.9 13.9 18.6 49 3.6 0 3.60766939868839
4 3 3 1 87.6 52.2 103.8 5 11 46 5.8 0 3.63363097988346
2 2 7 5 88.3 150.3 309.9 6.8 13.4 79 3.6 0 3.63811233706028
7 4 9 3 90.1 82.9 735.7 6.2 15.4 57 4.5 0 3.65609796458956
4 4 9 7 93.5 149.3 728.6 8.1 22.9 39 4.9 0 3.902982260776
7 5 10 1 91.7 48.5 696.1 11.1 16.1 44 4 0 3.91939575975756
8 6 8 6 92.2 81.8 480.8 11.9 20.1 34 4.5 0 4.08260930600368
4 6 9 7 93.5 149.3 728.6 8.1 28.3 26 3.1 0 4.17592454921452
8 6 8 6 92.2 81.8 480.8 11.9 16.4 43 4 0 4.28082412916472
4 4 9 3 92.9 133.3 699.6 9.2 26.4 21 4.5 0 4.49412688719477
1 5 9 7 93.5 149.3 728.6 8.1 27.8 27 3.1 0 4.56622143584952
6 4 9 2 91 129.5 692.6 7 18.7 43 2.7 0 4.64813388542021
9 4 9 2 84.4 73.4 671.9 3.2 24.3 36 3.1 0 4.66964620517246
4 5 9 6 92.5 121.1 674.4 8.6 17.7 25 3.1 0 5.04908648047051
8 6 8 7 91.4 142.4 601.4 10.6 19.6 41 5.8 0 5.28563731339066
2 2 9 6 92.5 121.1 674.4 8.6 18.2 46 1.8 0 5.30797062357617
1 2 9 2 91 129.5 692.6 7 18.8 40 2.2 0 5.36541511008053
6 5 9 6 92.5 121.1 674.4 8.6 25.1 27 4 0 6.99561962542321
7 5 4 7 81.9 3 7.9 3.5 13.4 75 1.8 0 0
6 3 4 3 88 17.2 43.5 3.8 15.2 51 2.7 0 0
4 4 4 5 83 23.3 85.3 2.3 16.7 20 3.1 0 0
2 4 8 7 94.2 122.3 589.9 12.9 15.4 66 4 0 2.40964416528745
7 4 8 7 91.8 175.1 700.7 13.8 21.9 73 7.6 1 0
2 4 8 7 91.8 175.1 700.7 13.8 22.4 54 7.6 0 1.35325450704169
3 4 8 7 91.8 175.1 700.7 13.8 26.8 38 6.3 0 0.56531380905006
5 4 8 7 91.8 175.1 700.7 13.8 25.7 39 5.4 0 0.0861776962410524
2 4 8 3 92.2 91.6 503.6 9.6 20.7 70 2.2 0 0.559615787935423
8 6 8 3 93.1 157.3 666.7 13.5 28.7 28 2.7 0 0
3 4 8 3 93.1 157.3 666.7 13.5 21.7 40 0.4 0 1.24415459395877
8 5 8 3 93.1 157.3 666.7 13.5 26.8 25 3.1 0 0.518793793415168
8 5 8 3 93.1 157.3 666.7 13.5 24 36 3.1 0 0.215111379616945
6 5 8 3 93.1 157.3 666.7 13.5 22.1 37 3.6 0 0.19062035960865
7 4 8 4 91.9 109.2 565.5 8 21.4 38 2.7 0 0.924258901523332
6 3 8 4 91.6 138.1 621.7 6.3 18.9 41 3.1 0 2.42833629829961
2 5 8 4 87.5 77 694.8 5 22.3 46 4 0 0
8 6 8 6 94.2 117.2 581.1 11 23.9 41 2.2 0 2.19944433407453
4 3 8 6 94.2 117.2 581.1 11 21.4 44 2.7 0 0.518793793415168
3 4 8 6 91.8 170.9 692.3 13.7 20.6 59 0.9 0 0
7 4 8 6 91.8 170.9 692.3 13.7 23.7 40 1.8 0 0.867100487683383
2 4 8 1 93.6 97.9 542 14.4 28.3 32 4 0 2.287471455184
3 4 8 5 91.6 112.4 573 8.9 11.2 84 7.6 0 1.45861502269952
2 4 8 5 91.6 112.4 573 8.9 21.4 42 3.1 0 1.65822807660353
6 3 8 5 91.1 141.1 629.1 7.1 19.3 39 3.6 0 0.940007258491471
4 4 8 5 94.3 167.6 684.4 13 21.8 53 3.1 0 2.02022218201986
4 4 8 2 93.7 102.2 550.3 14.6 22.1 54 7.6 0 0.582215619852664
6 5 8 2 94.3 131.7 607.1 22.7 19.4 55 4 0 0.157003748809665
2 2 8 2 92.1 152.6 658.2 14.3 23.7 24 3.1 0 0
3 4 8 2 92.1 152.6 658.2 14.3 21 32 3.1 0 0
4 4 8 2 92.1 152.6 658.2 14.3 19.1 53 2.7 0 1.68639895357023
2 2 8 2 92.1 152.6 658.2 14.3 21.8 56 3.1 0 0.418710334858185
8 6 8 2 92.1 152.6 658.2 14.3 20.1 58 4.5 0 2.32922702394047
2 5 8 2 92.1 152.6 658.2 14.3 20.2 47 4 0 1.40854497005471
4 6 12 7 84.4 27.2 353.5 6.8 4.8 57 8.5 0 2.30058309032337
8 6 12 3 84 27.8 354.6 5.3 5.1 61 8 0 2.50061594349318
4 6 12 4 84.6 26.4 352 2 5.1 61 4.9 0 1.8531680973567
4 4 12 1 85.4 25.4 349.7 2.6 4.6 21 8.5 0 2.93651291389402
3 4 12 1 85.4 25.4 349.7 2.6 4.6 21 8.5 0 2.46214966266538
4 4 12 1 85.4 25.4 349.7 2.6 4.6 21 8.5 0 3.13679771383259
4 4 12 1 85.4 25.4 349.7 2.6 4.6 21 8.5 0 2.3767644911683
4 6 12 5 84.7 26.7 352.6 4.1 2.2 59 4.9 0 2.32922702394047
6 5 12 2 85.4 25.4 349.7 2.6 5.1 24 8.5 0 3.24921102466427
6 3 2 7 84.9 27.5 353.5 3.4 4.2 51 4 0 0
3 4 2 3 86.9 6.6 18.7 3.2 8.8 35 3.1 0 0.741937344729377
5 4 2 5 85.2 4.9 15.8 6.3 7.5 46 8 0 3.22843003767301
2 5 7 7 93.9 169.7 411.8 12.3 23.4 40 6.3 0 0
7 6 7 3 91.2 183.1 437.7 12.5 12.6 90 7.6 0.2 0
7 4 7 6 91.6 104.2 474.9 9 22.1 49 2.7 0 0
7 4 7 6 91.6 104.2 474.9 9 24.2 32 1.8 0 0
7 4 7 6 91.6 104.2 474.9 9 24.3 30 1.8 0 0
2 5 7 6 91.6 104.2 474.9 9 18.7 53 1.8 0 0
9 4 7 6 91.6 104.2 474.9 9 25.3 39 0.9 0 2.19722457733622
4 5 7 5 91.6 100.2 466.3 6.3 22.9 40 1.3 0 1.29198368164865
7 6 7 2 93.1 180.4 430.8 11 26.9 28 5.4 0 4.47106720146461
8 6 7 2 92.3 88.8 440.9 8.5 17.1 67 3.6 0 2.02419306744936
7 5 6 7 93.1 180.4 430.8 11 22.2 48 1.3 0 0
6 4 6 7 90.4 89.5 290.8 6.4 14.3 46 1.8 0 0.641853886172395
8 6 6 7 90.4 89.5 290.8 6.4 15.4 45 2.2 0 0
8 6 6 3 91.2 147.8 377.2 12.7 19.6 43 4.9 0 0
6 5 6 6 53.4 71 233.8 0.4 10.6 90 2.7 0 0
6 5 6 1 90.4 93.3 298.1 7.5 20.7 25 4.9 0 0
6 5 6 1 90.4 93.3 298.1 7.5 19.1 39 5.4 0 1.50851199384414
3 6 6 5 91.1 94.1 232.1 7.1 19.2 38 4.5 0 0
3 6 6 5 91.1 94.1 232.1 7.1 19.2 38 4.5 0 0
6 5 5 6 85.1 28 113.8 3.5 11.3 94 4.9 0 0
1 4 9 7 89.6 84.1 714.3 5.7 19 52 2.2 0 0
7 4 9 7 89.6 84.1 714.3 5.7 17.1 53 5.4 0 0.343589704390077
3 4 9 7 89.6 84.1 714.3 5.7 23.8 35 3.6 0 1.8213182714696
2 4 9 7 92.4 105.8 758.1 9.9 16 45 1.8 0 0
2 4 9 7 92.4 105.8 758.1 9.9 24.9 27 2.2 0 0
7 4 9 7 92.4 105.8 758.1 9.9 25.3 27 2.7 0 0
6 3 9 7 92.4 105.8 758.1 9.9 24.8 28 1.8 0 2.72719901994097
2 4 9 7 50.4 46.2 706.6 0.4 12.2 78 6.3 0 0
6 5 9 3 92.6 115.4 777.1 8.8 24.3 27 4.9 0 0
4 4 9 3 92.6 115.4 777.1 8.8 19.7 41 1.8 0 0.947789398933526
3 4 9 3 91.2 134.7 817.5 7.2 18.5 30 2.7 0 0
4 5 9 4 92.4 96.2 739.4 8.6 18.6 24 5.8 0 0
4 4 9 4 92.4 96.2 739.4 8.6 19.2 24 4.9 0 1.56444054650336
6 5 9 4 92.8 119 783.5 7.5 21.6 27 2.2 0 0
5 4 9 4 92.8 119 783.5 7.5 21.6 28 6.3 0 1.68824909285839
6 3 9 4 92.8 119 783.5 7.5 18.9 34 7.2 0 3.56558123776944
1 4 9 4 92.8 119 783.5 7.5 16.8 28 4 0 2.10535292346434
6 5 9 4 92.8 119 783.5 7.5 16.8 28 4 0 0.698134722070984
3 5 9 4 90.7 136.9 822.8 6.8 12.9 39 2.7 0 1.15688119679209
6 5 9 4 88.1 53.3 726.9 5.4 13.7 56 1.8 0 1.69009581545155
1 4 9 6 92.2 102.3 751.5 8.4 24.2 27 3.1 0 0
5 4 9 6 92.2 102.3 751.5 8.4 24.1 27 3.1 0 0
6 5 9 6 92.2 102.3 751.5 8.4 21.2 32 2.2 0 0
6 5 9 6 92.2 102.3 751.5 8.4 19.7 35 1.8 0 0
4 3 9 6 92.2 102.3 751.5 8.4 23.5 27 4 0 1.4655675420144
3 3 9 6 92.2 102.3 751.5 8.4 24.2 27 3.1 0 2.02551319965428
7 4 9 6 91.2 124.4 795.3 8.5 21.5 28 4.5 0 2.81180943539306
4 4 9 6 91.2 124.4 795.3 8.5 17.1 41 2.2 0 2.50307395374345
1 4 9 1 92.1 87.7 721.1 9.5 18.1 54 3.1 0 1.14103300455206
2 3 9 1 91.6 108.4 764 6.2 18 51 5.4 0 0
4 3 9 1 91.6 108.4 764 6.2 9.8 86 1.8 0 0
7 4 9 1 91.6 108.4 764 6.2 19.3 44 2.2 0 0
6 3 9 1 91.6 108.4 764 6.2 23 34 2.2 0 4.04375277610604
8 6 9 1 91.6 108.4 764 6.2 22.7 35 2.2 0 2.13771044980381
2 4 9 1 91.6 108.4 764 6.2 20.4 41 1.8 0 0.904218150639886
2 5 9 1 91.6 108.4 764 6.2 19.3 44 2.2 0 1.5953389880546
8 6 9 1 91.9 111.7 770.3 6.5 15.7 51 2.2 0 0
6 3 9 1 91.5 130.1 807.1 7.5 20.6 37 1.8 0 0
8 6 9 1 91.5 130.1 807.1 7.5 15.9 51 4.5 0 1.15688119679209
6 3 9 1 91.5 130.1 807.1 7.5 12.2 66 4.9 0 1.96009478404727
2 2 9 1 91.5 130.1 807.1 7.5 16.8 43 3.1 0 1.9213246735827
1 4 9 1 91.5 130.1 807.1 7.5 21.3 35 2.2 0 3.37382618486602
5 4 9 5 92.1 99 745.3 9.6 10.1 75 3.6 0 0
3 4 9 5 92.1 99 745.3 9.6 17.4 57 4.5 0 0
5 4 9 5 92.1 99 745.3 9.6 12.8 64 3.6 0 0.970778917158225
5 4 9 5 92.1 99 745.3 9.6 10.1 75 3.6 0 1.54968790802833
